respID,qID,altID,obsID,profileID,type,sector,official_rank,size_corrupt,official_use,act_alone,official_gender
787,3,1,3933,240,Official uses public resources to benefit own firm,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
787,3,2,3933,1168,Official steals public resources,Tax authority,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
787,4,1,3934,1184,Official gives corrupt favors to family members,Law enforcement,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
787,4,2,3934,556,Official takes bribes,Courts,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
787,5,1,3935,326,Official takes bribes,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
787,5,2,3935,793,Official steals public resources,Law enforcement,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
788,1,1,3936,1195,Official uses public resources to benefit own firm,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
788,1,2,3936,218,Official steals public resources,Education,High-level official,Large amount of money,To obtain money for political candidates or parties,Keeps all corrupt funds,Male
788,2,1,3937,1064,Official gives corrupt favors to family members,Law enforcement,High-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
788,2,2,3937,407,Official takes kickbacks,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
788,3,1,3938,560,Official uses public resources to benefit own firm,Courts,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
788,3,2,3938,679,Official gives corrupt favors to family members,Courts,Low-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
788,4,1,3939,1198,Official steals public resources,Tax authority,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
788,4,2,3939,729,Official gives corrupt favors to family members,Education,Low-level official,Small amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
788,5,1,3940,297,Official takes kickbacks,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
788,5,2,3940,1128,Official steals public resources,Courts,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
789,1,1,3941,1125,Official uses public resources to benefit own firm,Law enforcement,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
789,1,2,3941,1017,Official takes kickbacks,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
789,2,1,3942,396,Official takes bribes,Education,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
789,2,2,3942,1014,Official gives corrupt favors to family members,Parliament,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
789,3,1,3943,1040,Official uses public resources to benefit own firm,Courts,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Female
789,3,2,3943,1140,Official uses public resources to benefit own firm,Tax authority,High-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Female
789,4,1,3944,530,Official uses public resources to benefit own firm,Courts,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
789,4,2,3944,79,Official gives corrupt favors to family members,Courts,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
789,5,1,3945,537,Official takes kickbacks,Tax authority,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
789,5,2,3945,1433,Official steals public resources,Parliament,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Female
790,1,1,3946,694,Official gives corrupt favors to family members,Healthcare,High-level official,Large amount of money,To obtain money for political candidates or parties,Shares corrupt funds with higher ranking official,Male
790,1,2,3946,281,Official takes bribes,Law enforcement,High-level official,Small amount of money,To obtain money for personal use,Shares corrupt funds with officials of same rank,Male
790,2,1,3947,98,Official steals public resources,Education,High-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Male
790,2,2,3947,808,Official steals public resources,Tax authority,Low-level official,Large amount of money,To obtain money for personal use,Keeps all corrupt funds,Female
790,3,1,3948,565,Official uses public resources to benefit own firm,Parliament,Low-level official,Large amount of money,To obtain money for personal use,Shares corrupt funds with higher ranking official,Male
790,3,2,3948,371,Official takes bribes,Law enforcement,Low-level official,Small amount of money,To obtain money for political candidates or parties,Shares corrupt funds with officials of same rank,Male
